index,var2,var1
1,87.906,0.32566893850000006
2,87.879,0.32554481050000006
3,87.924,0.32550505075
4,87.95,0.32527037125
5,87.946,0.32517921474999995
6,87.939,0.32509581625000006
7,87.807,0.32507351199999995
8,87.832,0.3251452735
9,87.813,0.32486307625
10,87.704,0.32494356550000003
11,87.717,0.32499690174999996
12,87.656,0.3247835567499999
13,87.78,0.3247767685
14,87.657,0.3247903449999999
15,87.648,0.32478937524999996
16,87.637,0.32492707975
17,87.588,0.3248892595
18,87.509,0.32479228450000003
19,87.631,0.324755434
20,87.586,0.32475446425
21,87.472,0.3246138504999999
22,87.516,0.32457021175
23,87.547,0.3246720354999999
24,87.502,0.32452269399999994
25,87.46,0.32453336125
26,87.435,0.32462548750000003
27,87.45,0.3244548115
28,87.347,0.3244111727500001
29,87.389,0.32464779174999997
30,87.289,0.32452366374999986
31,87.314,0.32441699125
32,87.333,0.32441990049999997
33,87.311,0.3245643932499999
34,87.304,0.324716644
35,87.292,0.32445481149999994
36,87.284,0.3243966265
37,87.274,0.3243500784999999
38,87.26,0.32462645724999994
39,87.303,0.32451202674999996
40,87.271,0.32431225825
41,87.301,0.32441699125
42,87.302,0.3242259505
43,87.275,0.32433262299999993
44,87.337,0.3243297137500001
45,87.373,0.3242841355
46,87.325,0.3241745537499999
47,87.366,0.324348139
48,87.357,0.32425892199999995
49,87.382,0.32431225825000004
50,87.326,0.3243141977499999
51,87.326,0.32427346825
52,84.655,0.32860243225
53,83.049,0.33101904925
54,82.407,0.33233403025
55,81.294,0.3330758889999999
56,79.974,0.3378431799999999
57,78.769,0.346489471
58,76.759,0.35462664325
59,74.457,0.35528219424999996
60,71.88,0.35560899999999995
61,68.994,0.35643037824999996
62,68.93,0.35456457924999996
63,68.82,0.3571189007499999
64,69.748,0.35937647874999995
65,68.521,0.36071473375
66,80.098,0.36248161825
67,88.078,0.3640138232499999
68,68.511,0.3654762062500001
69,92.987,0.35802755649999995
70,66.453,0.37992742075
71,61.298,0.38305195525
72,62.536,0.3852397112499999
73,54.002,0.39807920125
74,46.694,0.3983303665
75,41.99,0.39861062425
76,40.547,0.39882590875000007
77,35.531,0.399011131
78,33.598,0.39787070499999994
79,32.596,0.39871244800000005
80,29.636,0.39890542825
81,28.889,0.39917695825
82,24.941,0.399686077
83,26.311,0.399810205
84,22.343,0.411021808
85,22.482,0.411373504
86,20.267,0.400264048
87,16.822,0.399678319
88,11.061,0.39988681525
89,10.678,0.40005458199999994
90,9.586,0.4000177315
91,18.081,0.40002258025
92,14.556,0.39953188675
93,11.691,0.3975623244999999
94,10.043,0.3959806622499999
95,7.011,0.402314746
96,4.528,0.39415074399999994
97,2.77,0.392680603
98,3.484,0.3924148915
99,7.111,0.3914722945
100,16.075,0.3799759082500001
101,93.323,0.37844952175
102,93.212,0.37691537725
103,93.229,0.37594950625
104,93.146,0.37477222975
105,93.14,0.373619197
106,92.621,0.372889945
107,92.283,0.37173691225
108,92.225,0.37052278525
109,92.136,0.36972080200000007
110,92.031,0.36861819625
111,92.026,0.36764456725
112,92.066,0.36664766425
113,91.977,0.3657816775
114,91.899,0.36532298575
115,91.846,0.364588885
116,91.879,0.36365501575
117,91.831,0.36344942875
118,91.774,0.359896588
119,91.188,0.361788247
120,91.243,0.36116857675
121,91.259,0.360504298
122,91.156,0.3588780272499999
123,90.942,0.35873741350000005
124,89.574,0.35680373199999993
125,88.607,0.35635279825
126,88.072,0.355116367
127,87.785,0.35468870724999996
128,87.622,0.35429014000000003
129,87.694,0.35376162624999996
130,87.714,0.35333881524999994
131,87.76,0.3529053370000001
132,87.926,0.352641565
133,88.016,0.35212080924999994
134,88.104,0.35155835425
135,88.114,0.351493381
136,88.308,0.35096583699999995
137,88.471,0.350775766
138,88.348,0.35056533025000003
139,88.216,0.35021815975
140,88.244,0.34952769775000003
141,88.099,0.34903409500000004
142,88.101,0.34881396175
143,87.852,0.3486316487499999
144,87.574,0.34782093775
145,87.3,0.347377762
146,87.14,0.34716344725000003
147,85.904,0.34948793799999994
148,66.74,0.36756504774999993
149,54.761,0.3754869355
150,55.205,0.3855800935
151,52.62,0.3882566035
152,48.651,0.3893504815
153,41.378,0.389639467
154,38.406,0.38997597025
155,35.463,0.39030374575
156,31.592,0.390605338
157,28.779,0.39058497325
158,23.103,0.3952032459999999
159,23.118,0.3915537535
160,19.853,0.396165238
161,14.573,0.39277466875
162,13.917,0.39311602075
163,14.009,0.39350779975
164,9.606,0.39424384000000007
165,5.566,0.3944358505
166,6.124,0.3943427544999999
167,5.491,0.395039035
168,3.884,0.39545311825000007
169,3.956,0.39593605375
170,4.007,0.39620758375
171,2.934,0.396408322
172,1.367,0.396450991
173,0.885,0.3968679835
174,0.634,0.39692131975
175,1.04,0.3968679835
176,1.435,0.3971831522499999
177,0.992,0.39738098125
178,3.048,0.39769711975
179,2.785,0.39781155025
180,1.839,0.39816162999999993
181,1.344,0.398126719
182,1.134,0.3982576352500001
183,0.941,0.3981558115
184,0.74,0.39831582025
185,0.626,0.3982615142499999
186,0.595,0.398747359
187,0.587,0.39870372025000006
188,0.577,0.3987308732499999
189,0.548,0.39765639025
190,0.579,0.39665948725
191,0.866,0.39595738824999993
192,1.688,0.39488872375000006
193,2.07,0.39478593025
194,1.553,0.39431657125
195,1.181,0.3936057445
196,1.091,0.39328087825
197,1.047,0.39183595075
198,0.93,0.3912317964999999
199,0.775,0.3907236475000001
200,2.173,0.39005548975
201,7.616,0.3824303455
202,10.253,0.3818291005
203,10.455,0.38080892350000006
204,3.376,0.37923598899999994
205,7.497,0.37855037575
206,7.735,0.3775777165
207,15.419,0.37675245925
208,16.139,0.37628697925
209,10.741,0.3759727802499999
210,6.804,0.3754103252499999
211,12.501,0.3749050855
212,14.857,0.3746801035
213,16.955,0.3739867322499999
214,93.226,0.37344658149999993
215,93.293,0.371127586
216,93.162,0.37235173375
217,93.006,0.372083113
218,92.886,0.37164478600000006
219,92.965,0.37130634325
220,92.938,0.37069831
221,85.253,0.37060424424999994
222,89.982,0.37006700275
223,91.66,0.36970625575
224,92.444,0.36929120275
225,92.549,0.3689896105
226,88.754,0.3687297175
227,89.124,0.36813526075
228,90.394,0.3681517465
229,91.073,0.36758444275
230,91.213,0.3675582595
231,90.861,0.3672324235
232,90.463,0.36698901625
233,90.216,0.36668645425
234,86.939,0.3664702
235,87.811,0.3662364902500001
236,83.204,0.370481086
237,86.456,0.3655518467500001
238,88.072,0.36508636674999995
239,89.008,0.36463640275
240,89.551,0.36418449925
241,89.858,0.3638256917499999
242,90.058,0.36340675975
243,90.107,0.3631478365
244,89.103,0.3627182372500001
245,89.586,0.3617979445
246,89.886,0.3612975535
247,90.016,0.361171486
248,90.266,0.36086601475
249,90.361,0.3603006505
250,90.189,0.36028513449999994
251,90.265,0.35975468125000004
252,89.883,0.35919804475
